neighbourhood,price,address,beds,baths,sqft,listing_url,raw_text
Maple Ridge,"$185,000",,,,1198,https://www.realtor.ca/real-estate/29559267/514-maple-wood-cr-nw-edmonton-maple-ridge-edmonton,"CAD Sign In My Account My Settings My Hidden Listings Email Notification Settings Sign Out EN FR Find a Home Find a REALTOR® Location Name Office Resources and Tools Mortgage Options Payment Calculator Refinance Calculator Land Transfer Tax Calculator Affordability Calculator Living Room Blog Home Real Estate 101 Market Trends Buying or Selling REAL Stories Neighbourhood Guides Home Improvements and Design Map List Maple Ridge, Edmonton, AB Transaction Type For sale Min Price Min Price Max Price Max Price Beds Beds Baths Baths Filters Save Search Results: 11 Listings Sort By Newest Oldest Lowest price Highest price Newest $185,000 514 Maple Wood CR NW, Edmonton, Alberta 3 2 1198 sqft 4 hours ago $169,000 1634 66 Ave - Maple Ridge MH PA NW, Edmonton, Alberta 2 2 1496 sqft 3 days ago $154,900 1622 66 AV S NW, Edmonton, Alberta 3 2 1407 sqft 3 days ago $45,900 #12 Cliff Crescent NW, Edmonton, Alberta 2 1 1016 sqft $159,900 215 Oak Wood Drive NW, Edmonton, Alberta 3 2 1216 sqft $159,900 407 Oak Wood CR NW, Edmonton, Alberta 3 2 1502 sqft $119,000 106 oakwood RD NW, Edmonton, Alberta 3 2 1206 sqft $159,900 245 Oak Wood Drive NW NW, Edmonton, Alberta 3 2 1117 sqft $124,900 2 Cliff CR NW, Edmonton, Alberta 2 2 1020 sqft $129,900 25 Ridgeway Drive NW, Edmonton, Alberta 3 1 924 sqft $137,500 67 Ridgeway Dr NW, Edmonton, Alberta 3 2 1152 sqft 2 1 4 4 Map Satellite Schools Schools TYPE Public Private LEVEL Elementary Secondary LANGUAGE English French Other Lifestyle Lifestyle Pedestrian friendly Transit friendly Car friendly Groceries Elementary schools High schools Daycares Restaurants Coffee Shops Nightlife Shopping Quiet Vibrancy Keyboard shortcuts Map data ©2026 Google Terms Report a map error Draw Search within boundary Show more listings Remove Boundary Draw your boundary Find a REALTOR® Create an Account Commercial Resources Tips for Buyers Tips for Sellers Canada Real Estate Living Room Blog About REALTOR.ca REALTOR.ca DDF® About CREA REALTOR® Code of Ethics REALTORS Care® Send Feedback Contact Us Privacy Policy Terms of Use Accessibility Careers Download the REALTOR.ca app Stay Connected Trusted listings from REALTOR® Agents. The MLS® mark and associated logos identify professional services rendered by REALTOR® members of CREA to effect the purchase, sale and lease of real estate as part of a cooperative selling system. ©2026 REALTOR.ca Canada Inc. All rights reserved. The trademarks REALTOR®, REALTORS® and the REALTOR® logo are controlled by CREA and identify real estate professionals who are members of CREA."
Maple Ridge,"$185,000",,,,1198,,"$185,000 514 Maple Wood CR NW, Edmonton, Alberta 3 2 1198 sqft"
Maple Ridge,"$169,000",,,,1496,https://www.realtor.ca/real-estate/29550428/1634-66-ave-maple-ridge-mh-pa-nw-edmonton-maple-ridge-edmonton,"$169,000 1634 66 Ave - Maple Ridge MH PA NW, Edmonton, Alberta 2 2 1496 sqft 3 days ago"
Maple Ridge,"$154,900",,,,1407,https://www.realtor.ca/real-estate/29549710/1622-66-av-s-nw-edmonton-maple-ridge-edmonton,"$154,900 1622 66 AV S NW, Edmonton, Alberta 3 2 1407 sqft 3 days ago"
Maple Ridge,"$45,900",,,,1016,https://www.realtor.ca/real-estate/29524729/12-cliff-crescent-nw-edmonton-maple-ridge-edmonton,"$45,900 #12 Cliff Crescent NW, Edmonton, Alberta 2 1 1016 sqft"
Maple Ridge,"$159,900",,,,1216,https://www.realtor.ca/real-estate/29480664/215-oak-wood-drive-nw-edmonton-maple-ridge-edmonton,"$159,900 215 Oak Wood Drive NW, Edmonton, Alberta 3 2 1216 sqft"
Maple Ridge,"$159,900",,,,1502,https://www.realtor.ca/real-estate/29461350/407-oak-wood-cr-nw-edmonton-maple-ridge-edmonton,"$159,900 407 Oak Wood CR NW, Edmonton, Alberta 3 2 1502 sqft"
Maple Ridge,"$119,000",,,,1206,https://www.realtor.ca/real-estate/29440226/106-oakwood-rd-nw-edmonton-maple-ridge-edmonton,"$119,000 106 oakwood RD NW, Edmonton, Alberta 3 2 1206 sqft"
Maple Ridge,"$159,900",,,,1117,https://www.realtor.ca/real-estate/29262321/245-oak-wood-drive-nw-nw-edmonton-maple-ridge-edmonton,"$159,900 245 Oak Wood Drive NW NW, Edmonton, Alberta 3 2 1117 sqft"
Maple Ridge,"$124,900",,,,1020,https://www.realtor.ca/real-estate/29230023/2-cliff-cr-nw-edmonton-maple-ridge-edmonton,"$124,900 2 Cliff CR NW, Edmonton, Alberta 2 2 1020 sqft"
